expiry,type,strike,IV(%),mid,fair_value,r_used
2026-12-18,C,395.0,35.25,257.5,276.83,0.03845
2026-12-18,C,400.0,42.3,262.5,280.6105,0.03845
2026-12-18,C,405.0,41.82,258.0,276.2471,0.03845
2026-12-18,C,410.0,41.35,253.5,271.8721,0.03845
2026-12-18,C,415.0,40.87,249.0,267.4835,0.03845
2026-12-18,C,420.0,40.39,244.5,263.081,0.03845
2026-12-18,C,425.0,39.9,240.0,258.678,0.03845
2026-12-18,C,430.0,39.42,235.5,254.3289,0.03845
2026-12-18,C,435.0,38.93,231.0,249.9645,0.03845
2026-12-18,C,440.0,38.44,226.5,245.587,0.03845
2026-12-18,C,445.0,37.94,222.0,241.1963,0.03845
2026-12-18,C,450.0,37.45,217.5,236.7901,0.03845
2026-12-18,C,455.0,36.95,213.0,232.3693,0.03845
2026-12-18,C,460.0,36.45,208.5,227.9609,0.03845
2026-12-18,C,465.0,36.22,204.5,224.0425,0.03845
2026-12-18,C,470.0,35.71,200.0,219.6567,0.03845
2026-12-18,C,475.0,35.2,195.5,215.2534,0.03845
2026-12-18,C,480.0,34.94,191.5,211.2677,0.03845
2026-12-18,C,485.0,34.42,187.0,206.8278,0.03845
2026-12-18,C,490.0,33.9,182.5,202.4055,0.03845
2026-12-18,C,495.0,33.61,178.485,198.4449,0.03845
2026-12-18,C,500.0,33.09,174.05,194.0655,0.03845
2026-12-18,C,505.0,32.74,169.945,189.9847,0.03845
2026-12-18,C,510.0,32.26,165.63,185.635,0.03845
2026-12-18,C,515.0,31.94,161.5,181.5985,0.03845
2026-12-18,C,520.0,31.47,157.33,177.3386,0.03845
2026-12-18,C,525.0,31.05,153.175,173.194,0.03845
2026-12-18,C,530.0,30.64,149.065,169.0584,0.03845
2026-12-18,C,535.0,30.23,144.96,164.9039,0.03845
2026-12-18,C,540.0,30.03,141.0,161.1582,0.03845
2026-12-18,C,545.0,29.66,137.0,157.1773,0.03845
2026-12-18,C,550.0,29.03,132.855,152.6296,0.03845
2026-12-18,C,555.0,28.61,128.845,148.5341,0.03845
2026-12-18,C,560.0,28.23,124.895,144.504,0.03845
2026-12-18,C,565.0,27.84,120.955,140.4299,0.03845
2026-12-18,C,570.0,27.47,117.455,136.5084,0.03845
2026-12-18,C,575.0,27.06,113.18,132.5083,0.03845
2026-12-18,C,580.0,26.67,109.35,128.5599,0.03845
2026-12-18,C,585.0,26.3,105.535,124.6169,0.03845
2026-12-18,C,590.0,26.12,101.78,121.1996,0.03845
2026-12-18,C,595.0,25.51,98.005,116.8034,0.03845
2026-12-18,C,600.0,25.12,94.93,112.9256,0.03845
2026-12-18,C,605.0,24.76,90.64,109.0815,0.03845
2026-12-18,C,610.0,24.38,87.015,105.2662,0.03845
2026-12-18,C,615.0,24.01,83.445,101.5597,0.03845
2026-12-18,C,620.0,23.79,79.91,98.2267,0.03845
2026-12-18,C,625.0,23.41,76.41,94.4463,0.03845
2026-12-18,C,630.0,22.88,72.95,90.3777,0.03845
2026-12-18,C,635.0,22.64,69.56,87.1257,0.03845
2026-12-18,C,640.0,22.26,66.2,83.4858,0.03845
2026-12-18,C,645.0,21.9,62.92,79.906,0.03845
2026-12-18,C,650.0,21.53,59.75,76.4323,0.03845
2026-12-18,C,655.0,21.06,56.535,72.6518,0.03845
2026-12-18,C,660.0,20.81,53.425,69.5056,0.03845
2026-12-18,C,665.0,20.36,50.415,65.9399,0.03845
2026-12-18,C,670.0,20.01,47.455,62.6197,0.03845
2026-12-18,C,675.0,19.67,44.585,59.37,0.03845
2026-12-18,C,680.0,19.33,41.795,56.2573,0.03845
2026-12-18,C,685.0,18.99,39.125,53.1002,0.03845
2026-12-18,C,690.0,18.67,36.525,50.1262,0.03845
2026-12-18,C,695.0,18.36,34.03,47.2493,0.03845
2026-12-18,C,700.0,18.05,31.615,44.359,0.03845
2026-12-18,C,705.0,17.77,29.33,41.7103,0.03845
2026-12-18,C,710.0,17.47,27.12,39.0259,0.03845
2026-12-18,C,715.0,17.2,25.045,36.5323,0.03845
2026-12-18,C,720.0,16.94,23.06,34.0923,0.03845
2026-12-18,C,725.0,16.69,21.205,31.7685,0.03845
2026-12-18,C,730.0,16.44,19.44,29.5613,0.03845
2026-12-18,C,735.0,16.21,17.8,27.4294,0.03845
2026-12-18,C,740.0,15.99,16.27,25.4784,0.03845
2026-12-18,C,745.0,15.79,14.85,23.5549,0.03845
2026-12-18,C,750.0,15.59,13.455,21.8092,0.03845
2026-12-18,C,755.0,15.41,12.29,20.0994,0.03845
2026-12-18,C,760.0,15.23,11.16,18.5743,0.03845
2026-12-18,C,765.0,15.08,10.12,17.0872,0.03845
2026-12-18,C,770.0,14.92,9.095,15.7353,0.03845
2026-12-18,C,775.0,14.78,8.25,14.4528,0.03845
2026-12-18,C,780.0,14.65,7.49,13.2789,0.03845
2026-12-18,C,785.0,14.52,6.76,12.1686,0.03845
2026-12-18,C,790.0,14.41,6.065,11.1665,0.03845
2026-12-18,C,795.0,14.31,5.465,10.2288,0.03845
2026-12-18,C,800.0,14.22,4.955,9.369,0.03845
2026-12-18,C,805.0,14.13,4.465,8.5825,0.03845
2026-12-18,C,810.0,14.06,4.03,7.859,0.03845
2026-12-18,C,815.0,14.0,3.63,7.2167,0.03845
2026-12-18,C,820.0,13.94,3.28,6.5896,0.03845
2026-12-18,C,825.0,13.9,2.94,6.0719,0.03845
2026-12-18,C,830.0,13.86,2.675,5.559,0.03845
2026-12-18,C,835.0,13.83,2.425,5.1112,0.03845
2026-12-18,C,840.0,13.79,2.19,4.6878,0.03845
2026-12-18,C,845.0,13.78,1.99,4.3132,0.03845
2026-12-18,C,850.0,13.77,1.805,3.9806,0.03845
2026-12-18,C,855.0,13.77,1.645,3.6751,0.03845
2026-12-18,C,860.0,13.77,1.495,3.3928,0.03845
2026-12-18,C,865.0,13.79,1.365,3.1525,0.03845
2026-12-18,C,870.0,13.79,1.245,2.8932,0.03845
2026-12-18,C,875.0,13.82,1.14,2.7023,0.03845
2026-12-18,C,880.0,13.84,1.045,2.5111,0.03845
2026-12-18,C,885.0,13.86,0.955,2.3231,0.03845
2026-12-18,C,890.0,13.89,0.875,2.1622,0.03845
2026-12-18,C,895.0,13.93,0.805,2.026,0.03845
2026-12-18,C,900.0,13.95,0.74,1.8811,0.03845
2026-12-18,C,905.0,13.99,0.68,1.7501,0.03845
2026-12-18,C,910.0,14.01,0.62,1.6338,0.03845
2026-12-18,P,200.0,47.13,1.0,200.0,0.03845
2026-12-18,P,210.0,46.01,1.12,210.0,0.03845
2026-12-18,P,220.0,44.89,1.245,220.0,0.03845
2026-12-18,P,230.0,43.75,1.375,230.0,0.03845
2026-12-18,P,240.0,42.66,1.515,240.0,0.03845
2026-12-18,P,245.0,42.11,1.585,245.0,0.03845
2026-12-18,P,250.0,41.69,1.665,250.0,0.03845
2026-12-18,P,255.0,41.07,1.75,255.0,0.03845
2026-12-18,P,260.0,40.52,1.81,260.0,0.03845
2026-12-18,P,265.0,40.05,1.895,265.0,0.03845
2026-12-18,P,270.0,39.54,1.975,270.0,0.03845
2026-12-18,P,275.0,39.12,2.06,275.0,0.03845
2026-12-18,P,280.0,38.37,2.115,280.0,0.03845
2026-12-18,P,285.0,38.06,2.23,285.0,0.03845
2026-12-18,P,290.0,37.47,2.305,290.0,0.03845
2026-12-18,P,295.0,37.09,2.415,295.0,0.03845
2026-12-18,P,300.0,36.61,2.505,300.0,0.03845
2026-12-18,P,305.0,36.02,2.655,305.0,0.03845
2026-12-18,P,310.0,35.68,2.705,310.0,0.03845
2026-12-18,P,315.0,35.24,2.81,314.9999,0.03845
2026-12-18,P,320.0,34.8,2.915,319.9999,0.03845
2026-12-18,P,325.0,34.35,3.025,324.9999,0.03845
2026-12-18,P,330.0,33.9,3.135,329.9999,0.03845
2026-12-18,P,335.0,33.47,3.255,334.9999,0.03845
2026-12-18,P,340.0,33.05,3.38,339.9999,0.03845
2026-12-18,P,345.0,32.62,3.505,344.9998,0.03845
2026-12-18,P,350.0,32.2,3.635,349.9998,0.03845
2026-12-18,P,355.0,31.79,3.775,354.9997,0.03845
2026-12-18,P,360.0,31.38,3.915,359.9997,0.03845
2026-12-18,P,365.0,31.0,4.065,364.9996,0.03845
2026-12-18,P,370.0,30.59,4.22,369.9995,0.03845
2026-12-18,P,375.0,30.22,4.385,374.9995,0.03845
2026-12-18,P,380.0,29.83,4.555,379.9994,0.03845
2026-12-18,P,385.0,29.46,4.735,384.9992,0.03845
2026-12-18,P,390.0,29.09,4.92,389.9991,0.03845
2026-12-18,P,395.0,28.73,5.12,394.9989,0.03845
2026-12-18,P,400.0,28.37,5.32,399.9987,0.03845
2026-12-18,P,405.0,28.02,5.56,404.9985,0.03845
2026-12-18,P,410.0,27.67,5.76,409.9982,0.03845
2026-12-18,P,415.0,27.33,5.995,414.9979,0.03845
2026-12-18,P,420.0,26.99,6.24,419.9976,0.03845
2026-12-18,P,425.0,26.66,6.5,424.9972,0.03845
2026-12-18,P,430.0,26.33,6.77,429.9967,0.03845
2026-12-18,P,435.0,26.01,7.055,434.9962,0.03845
2026-12-18,P,440.0,25.69,7.355,439.9956,0.03845
2026-12-18,P,445.0,25.37,7.66,444.9949,0.03845
2026-12-18,P,450.0,25.09,7.99,449.9942,0.03845
2026-12-18,P,455.0,24.76,8.335,454.9932,0.03845
2026-12-18,P,460.0,24.5,8.725,459.9924,0.03845
2026-12-18,P,465.0,24.16,9.07,464.9911,0.03845
2026-12-18,P,470.0,23.85,9.455,469.9897,0.03845
2026-12-18,P,475.0,23.56,9.865,474.9882,0.03845
2026-12-18,P,480.0,23.26,10.29,479.9865,0.03845
2026-12-18,P,485.0,22.97,10.735,484.9845,0.03845
2026-12-18,P,490.0,22.68,11.2,489.9823,0.03845
2026-12-18,P,495.0,22.4,11.695,494.9799,0.03845
2026-12-18,P,500.0,22.12,12.2,499.977,0.03845
2026-12-18,P,505.0,21.88,12.77,504.9743,0.03845
2026-12-18,P,510.0,21.55,13.28,509.9701,0.03845
2026-12-18,P,515.0,21.27,13.855,514.9659,0.03845
2026-12-18,P,520.0,21.0,14.46,519.9615,0.03845
2026-12-18,P,525.0,20.7,15.08,524.9557,0.03845
2026-12-18,P,530.0,20.42,15.73,529.9497,0.03845
2026-12-18,P,535.0,20.14,16.405,534.9426,0.03845
2026-12-18,P,540.0,19.86,17.11,539.9347,0.03845
2026-12-18,P,545.0,19.58,17.84,544.9256,0.03845
2026-12-18,P,550.0,19.3,18.605,549.9152,0.03845
2026-12-18,P,555.0,19.01,19.395,554.9034,0.03845
2026-12-18,P,560.0,18.73,20.22,559.8897,0.03845
2026-12-18,P,565.0,18.49,21.13,564.8769,0.03845
2026-12-18,P,570.0,18.16,21.96,569.8563,0.03845
2026-12-18,P,575.0,17.88,22.88,574.8369,0.03845
2026-12-18,P,580.0,17.58,23.845,579.8121,0.03845
2026-12-18,P,585.0,17.28,24.835,584.7845,0.03845
2026-12-18,P,590.0,16.99,25.87,589.7531,0.03845
2026-12-18,P,595.0,16.69,26.94,594.7162,0.03845
2026-12-18,P,600.0,16.39,28.06,599.6737,0.03845
2026-12-18,P,605.0,16.08,29.215,604.624,0.03845
2026-12-18,P,610.0,15.7,30.32,609.5516,0.03845
2026-12-18,P,615.0,15.46,31.665,614.4983,0.03845
2026-12-18,P,620.0,15.14,32.98,619.4201,0.03845
2026-12-18,P,625.0,14.82,34.33,624.3268,0.03845
2026-12-18,P,630.0,14.5,35.76,629.2185,0.03845
2026-12-18,P,635.0,14.18,37.245,634.0918,0.03845
2026-12-18,P,640.0,13.75,38.665,638.8939,0.03845
2026-12-18,P,645.0,13.51,40.435,643.7646,0.03845
2026-12-18,P,650.0,13.18,42.15,648.5578,0.03845
2026-12-18,P,655.0,12.84,43.945,653.3142,0.03845
2026-12-18,P,660.0,12.5,45.83,658.0279,0.03845
2026-12-18,P,665.0,12.16,47.84,662.6922,0.03845
2026-12-18,P,670.0,11.81,49.94,667.2908,0.03845
2026-12-18,P,675.0,11.5,52.19,671.8609,0.03845
2026-12-18,P,680.0,11.11,54.51,676.2492,0.03845
2026-12-18,P,685.0,10.91,57.025,680.8855,0.03845
2026-12-18,P,690.0,10.59,59.67,685.2174,0.03845
2026-12-18,P,695.0,10.27,62.465,689.4545,0.03845
2026-12-18,P,700.0,9.8,65.435,693.0992,0.03845
2026-12-18,P,705.0,9.48,68.615,696.9956,0.03845
2026-12-18,P,710.0,9.21,71.985,700.9422,0.03845
2026-12-18,P,715.0,8.94,75.525,704.7249,0.03845
2026-12-18,P,720.0,8.75,79.305,708.7921,0.03845
2026-12-18,P,725.0,8.72,83.03,713.6687,0.03845
2026-12-18,P,730.0,8.38,87.105,716.7165,0.03845
2026-12-18,P,735.0,8.7,91.995,723.5318,0.03845
2026-12-18,P,740.0,33.13,157.895,739.9999,0.03845
2026-12-18,P,745.0,9.34,102.0,736.4761,0.03845
2026-12-18,P,750.0,19.24,126.565,749.9129,0.03845
2026-12-18,P,755.0,37.04,180.105,755.0,0.03845
2026-12-18,P,760.0,54.03,236.5,760.0,0.03845
2026-12-18,P,770.0,30.36,171.895,769.9995,0.03845
2026-12-18,P,775.0,51.75,240.565,775.0,0.03845
2026-12-18,P,780.0,54.47,265.98,780.0,0.03845
2026-12-18,P,785.0,60.43,273.695,785.0,0.03845
2026-12-18,P,800.0,12.53,157.0,798.0501,0.03845
2026-12-18,P,805.0,53.02,266.5,805.0,0.03845
2026-12-18,P,820.0,35.08,223.545,819.9999,0.03845
2026-12-18,P,835.0,14.35,192.0,834.1611,0.03845
2026-12-18,P,840.0,36.03,242.0,840.0,0.03845
2026-12-18,P,855.0,41.94,270.39,855.0,0.03845
2026-12-18,P,875.0,36.68,272.345,875.0,0.03845
2026-12-18,P,900.0,52.69,339.395,900.0,0.03845
2026-12-18,P,910.0,17.85,267.0,909.8344,0.03845
2027-01-15,C,200.0,58.27,448.0,457.6492,0.03845
2027-01-15,C,205.0,58.34,443.5,453.3352,0.03845
2027-01-15,C,210.0,29.98,431.25,444.5875,0.03845
2027-01-15,C,215.0,52.31,429.585,442.5773,0.03845
2027-01-15,C,220.0,0.0,348.67,423.1338,0.03845
2027-01-15,C,240.0,0.0,391.91,403.1338,0.03845
2027-01-15,C,250.0,44.35,394.09,408.9324,0.03845
2027-01-15,C,255.0,0.0,319.525,388.1338,0.03845
2027-01-15,C,260.0,53.11,392.0,404.0223,0.03845
2027-01-15,C,265.0,0.0,275.85,378.1338,0.03845
2027-01-15,C,270.0,51.87,382.5,394.9042,0.03845
2027-01-15,C,275.0,0.0,357.32,368.1338,0.03845
2027-01-15,C,280.0,43.69,366.25,382.0439,0.03845
2027-01-15,C,285.0,50.37,368.5,381.5037,0.03845
2027-01-15,C,290.0,47.02,359.34,375.1877,0.03845
2027-01-15,C,295.0,52.62,359.5,374.992,0.03845
2027-01-15,C,300.0,51.66,354.5,370.221,0.03845
2027-01-15,C,305.0,51.24,350.0,365.8703,0.03845
2027-01-15,C,310.0,45.27,340.75,357.261,0.03845
2027-01-15,C,315.0,50.39,341.0,357.1735,0.03845
2027-01-15,C,320.0,49.47,336.0,352.4074,0.03845
2027-01-15,C,325.0,49.05,331.5,348.0857,0.03845
2027-01-15,C,330.0,0.0,283.47,313.1338,0.03845
2027-01-15,C,335.0,0.0,271.685,308.1338,0.03845
2027-01-15,C,340.0,43.94,313.95,331.5148,0.03845
2027-01-15,C,345.0,0.0,262.7,298.1338,0.03845
2027-01-15,C,350.0,42.87,304.615,322.4582,0.03845
2027-01-15,C,355.0,0.0,268.96,288.1338,0.03845
2027-01-15,C,360.0,45.12,299.0,316.7809,0.03845
2027-01-15,C,370.0,0.0,254.165,273.1338,0.03845
2027-01-15,C,375.0,43.78,285.5,303.7401,0.03845
2027-01-15,C,380.0,43.32,281.0,299.3667,0.03845
2027-01-15,C,385.0,42.87,276.5,294.9828,0.03845
2027-01-15,C,390.0,0.0,229.425,253.1338,0.03845
2027-01-15,C,395.0,41.94,267.5,286.2916,0.03845
2027-01-15,C,400.0,41.14,262.5,281.5036,0.03845
2027-01-15,C,405.0,40.68,258.0,277.1488,0.03845
2027-01-15,C,410.0,40.21,253.5,272.7803,0.03845
2027-01-15,C,415.0,39.75,249.0,268.4001,0.03845
2027-01-15,C,420.0,39.28,244.5,264.006,0.03845
2027-01-15,C,425.0,38.81,240.0,259.6091,0.03845
2027-01-15,C,430.0,38.64,236.0,255.7135,0.03845
2027-01-15,C,435.0,38.16,231.5,251.3516,0.03845
2027-01-15,C,440.0,37.67,227.0,246.9764,0.03845
2027-01-15,C,445.0,37.19,222.5,242.5867,0.03845
2027-01-15,C,450.0,36.7,218.0,238.1812,0.03845
2027-01-15,C,455.0,36.21,213.5,233.7644,0.03845
2027-01-15,C,460.0,35.99,209.5,229.8391,0.03845
2027-01-15,C,465.0,35.49,205.0,225.4704,0.03845
2027-01-15,C,470.0,34.99,200.5,221.0843,0.03845
2027-01-15,C,475.0,34.74,196.5,217.1157,0.03845
2027-01-15,C,480.0,34.24,192.0,212.694,0.03845
2027-01-15,C,485.0,33.73,187.5,208.2568,0.03845
2027-01-15,C,490.0,33.46,183.5,204.3163,0.03845
2027-01-15,C,495.0,32.94,179.0,199.9296,0.03845
2027-01-15,C,500.0,31.85,174.15,194.4668,0.03845
2027-01-15,C,505.0,32.13,170.5,191.5369,0.03845
2027-01-15,C,510.0,31.82,166.5,187.5232,0.03845
2027-01-15,C,515.0,31.51,162.5,183.5191,0.03845
2027-01-15,C,520.0,30.97,158.0,179.1252,0.03845
2027-01-15,C,525.0,30.65,154.0,175.1535,0.03845
2027-01-15,C,530.0,30.31,150.0,171.1521,0.03845
2027-01-15,C,535.0,29.97,146.0,167.1223,0.03845
2027-01-15,C,540.0,29.61,142.0,163.0792,0.03845
2027-01-15,C,545.0,29.25,138.0,159.1182,0.03845
2027-01-15,C,550.0,28.88,134.0,155.124,0.03845
2027-01-15,C,555.0,28.5,130.0,151.0977,0.03845
2027-01-15,C,560.0,28.11,126.0,147.0387,0.03845
2027-01-15,C,565.0,27.72,122.0,142.9849,0.03845
2027-01-15,C,570.0,27.31,118.0,138.9931,0.03845
2027-01-15,C,575.0,27.09,114.5,135.4169,0.03845
2027-01-15,C,580.0,26.66,110.5,131.3503,0.03845
2027-01-15,C,585.0,26.41,107.0,127.6915,0.03845
2027-01-15,C,590.0,25.97,103.135,123.6697,0.03845
2027-01-15,C,595.0,25.69,99.5,120.0831,0.03845
2027-01-15,C,600.0,25.22,95.5,115.9929,0.03845
2027-01-15,C,605.0,24.92,92.0,112.3138,0.03845
2027-01-15,C,610.0,24.61,88.51,108.703,0.03845
2027-01-15,C,615.0,24.28,85.0,105.0908,0.03845
2027-01-15,C,620.0,23.94,81.5,101.4251,0.03845
2027-01-15,C,625.0,23.59,78.01,97.7048,0.03845
2027-01-15,C,630.0,23.22,74.5,94.0812,0.03845
2027-01-15,C,635.0,22.83,71.0,90.4208,0.03845
2027-01-15,C,640.0,22.6,69.09,87.1618,0.03845
2027-01-15,C,645.0,22.19,64.525,83.4421,0.03845
2027-01-15,C,650.0,21.92,61.5,80.2521,0.03845
2027-01-15,C,655.0,21.48,58.0,76.5121,0.03845
2027-01-15,C,660.0,21.17,55.0,73.1872,0.03845
2027-01-15,C,665.0,20.85,52.265,69.9793,0.03845
2027-01-15,C,670.0,20.36,49.52,66.2197,0.03845
2027-01-15,C,675.0,20.25,47.27,63.5953,0.03845
2027-01-15,C,680.0,19.94,44.48,60.5531,0.03845
2027-01-15,C,685.0,19.46,41.27,57.0044,0.03845
2027-01-15,C,690.0,19.17,38.65,53.9928,0.03845
2027-01-15,C,695.0,18.87,36.11,51.145,0.03845
2027-01-15,C,700.0,18.77,34.23,48.8913,0.03845
2027-01-15,C,705.0,18.32,31.37,45.6204,0.03845
2027-01-15,C,710.0,18.05,29.12,42.9991,0.03845
2027-01-15,C,715.0,17.97,27.51,40.9724,0.03845
2027-01-15,C,720.0,17.74,25.5,38.5979,0.03845
2027-01-15,C,725.0,17.32,23.06,35.6846,0.03845
2027-01-15,C,730.0,16.73,20.77,32.3785,0.03845
2027-01-15,C,735.0,16.68,19.53,30.7571,0.03845
2027-01-15,C,740.0,16.48,17.92,28.6897,0.03845
2027-01-15,C,745.0,16.41,16.73,27.1479,0.03845
2027-01-15,C,750.0,16.1,15.02,24.9058,0.03845
2027-01-15,C,755.0,16.07,14.04,23.6141,0.03845
2027-01-15,C,760.0,15.97,12.97,22.1502,0.03845
2027-01-15,C,765.0,15.87,12.015,20.7158,0.03845
2027-01-15,C,770.0,15.34,10.56,18.2594,0.03845
2027-01-15,C,775.0,15.16,9.51,16.8064,0.03845
2027-01-15,C,780.0,15.0,8.58,15.4699,0.03845
2027-01-15,C,785.0,14.89,7.78,14.3009,0.03845
2027-01-15,C,790.0,14.83,7.13,13.3341,0.03845
2027-01-15,C,795.0,14.74,6.47,12.307,0.03845
2027-01-15,C,800.0,14.61,5.96,11.324,0.03845
2027-01-15,C,805.0,14.46,5.24,10.2776,0.03845
2027-01-15,C,810.0,14.39,4.73,9.5027,0.03845
2027-01-15,C,815.0,14.3,4.24,8.7,0.03845
2027-01-15,C,820.0,14.33,3.95,8.2098,0.03845
2027-01-15,C,825.0,14.31,3.6,7.6365,0.03845
2027-01-15,C,830.0,14.28,3.27,7.0537,0.03845
2027-01-15,C,835.0,14.13,2.9,6.3559,0.03845
2027-01-15,C,840.0,14.18,2.66,5.997,0.03845
2027-01-15,C,845.0,13.85,2.25,5.1117,0.03845
2027-01-15,C,850.0,13.83,2.03,4.6959,0.03845
2027-01-15,C,855.0,14.04,2.02,4.6302,0.03845
2027-01-15,C,860.0,14.05,1.85,4.3359,0.03845
2027-01-15,C,865.0,14.08,1.7,4.0516,0.03845
2027-01-15,C,870.0,14.11,1.57,3.7874,0.03845
2027-01-15,C,875.0,14.13,1.44,3.5499,0.03845
2027-01-15,C,880.0,14.17,1.33,3.3392,0.03845
2027-01-15,C,885.0,14.08,1.15,2.9912,0.03845
2027-01-15,C,890.0,14.27,1.14,2.9526,0.03845
2027-01-15,C,895.0,14.12,0.975,2.6124,0.03845
2027-01-15,C,900.0,13.91,0.935,2.2377,0.03845
2027-01-15,C,905.0,14.1,0.76,2.2171,0.03845
2027-01-15,C,910.0,13.94,0.8,1.9211,0.03845
2027-01-15,C,920.0,14.63,0.74,2.1456,0.03845
2027-01-15,C,925.0,14.72,0.7,2.0571,0.03845
2027-01-15,C,930.0,14.78,0.65,1.9432,0.03845
2027-01-15,C,935.0,14.86,0.61,1.8593,0.03845
2027-01-15,C,945.0,15.02,0.54,1.7148,0.03845
2027-01-15,C,950.0,15.08,0.5,1.6299,0.03845
2027-01-15,C,955.0,15.17,0.47,1.5618,0.03845
2027-01-15,C,960.0,15.27,0.45,1.5079,0.03845
2027-01-15,C,970.0,14.5,0.31,0.9404,0.03845
2027-01-15,C,975.0,15.51,0.37,1.3455,0.03845
2027-01-15,C,980.0,15.6,0.35,1.2993,0.03845
2027-01-15,C,985.0,15.47,0.27,1.1406,0.03845
2027-01-15,C,990.0,15.81,0.32,1.222,0.03845
2027-01-15,C,995.0,16.28,0.43,1.3802,0.03845
2027-01-15,C,1000.0,14.39,0.205,0.5487,0.03845
2027-01-15,P,200.0,46.42,1.1,200.0,0.03845
2027-01-15,P,205.0,46.85,1.21,205.0,0.03845
2027-01-15,P,210.0,12.5,2.9,208.3252,0.03845
2027-01-15,P,215.0,45.2,1.25,215.0,0.03845
2027-01-15,P,220.0,45.02,1.41,220.0,0.03845
2027-01-15,P,225.0,44.01,1.38,225.0,0.03845
2027-01-15,P,230.0,43.81,1.54,230.0,0.03845
2027-01-15,P,235.0,42.87,1.52,235.0,0.03845
2027-01-15,P,240.0,42.68,1.69,240.0,0.03845
2027-01-15,P,245.0,12.5,1.85,243.3252,0.03845
2027-01-15,P,250.0,41.56,1.84,250.0,0.03845
2027-01-15,P,255.0,40.05,1.86,255.0,0.03845
2027-01-15,P,260.0,40.49,2.0,260.0,0.03845
2027-01-15,P,265.0,40.09,2.14,265.0,0.03845
2027-01-15,P,270.0,39.3,2.12,270.0,0.03845
2027-01-15,P,275.0,12.5,5.94,273.3252,0.03845
2027-01-15,P,280.0,38.61,2.415,280.0,0.03845
2027-01-15,P,285.0,38.13,2.505,285.0,0.03845
2027-01-15,P,290.0,36.73,2.49,290.0,0.03845
2027-01-15,P,295.0,36.28,2.59,295.0,0.03845
2027-01-15,P,300.0,37.0,2.82,300.0,0.03845
2027-01-15,P,305.0,36.48,2.91,305.0,0.03845
2027-01-15,P,310.0,35.76,2.975,310.0,0.03845
2027-01-15,P,315.0,35.53,3.13,315.0,0.03845
2027-01-15,P,320.0,34.76,3.165,320.0,0.03845
2027-01-15,P,325.0,33.51,2.9,324.9999,0.03845
2027-01-15,P,330.0,34.14,3.48,329.9999,0.03845
2027-01-15,P,335.0,33.7,3.61,334.9999,0.03845
2027-01-15,P,340.0,33.25,3.74,339.9999,0.03845
2027-01-15,P,345.0,32.81,3.87,344.9999,0.03845
2027-01-15,P,350.0,32.4,4.02,349.9999,0.03845
2027-01-15,P,355.0,12.5,5.72,353.3252,0.03845
2027-01-15,P,360.0,31.54,4.31,359.9998,0.03845
2027-01-15,P,365.0,31.14,4.47,364.9998,0.03845
2027-01-15,P,370.0,30.52,4.48,369.9997,0.03845
2027-01-15,P,375.0,30.34,4.81,374.9997,0.03845
2027-01-15,P,380.0,29.95,4.99,379.9996,0.03845
2027-01-15,P,385.0,29.57,5.18,384.9995,0.03845
2027-01-15,P,390.0,29.07,5.3,389.9994,0.03845
2027-01-15,P,395.0,28.87,5.53,394.9993,0.03845
2027-01-15,P,400.0,28.62,5.85,399.9992,0.03845
2027-01-15,P,405.0,28.25,6.07,404.9991,0.03845
2027-01-15,P,410.0,27.89,6.31,409.9989,0.03845
2027-01-15,P,415.0,27.54,6.58,414.9987,0.03845
2027-01-15,P,420.0,27.19,6.82,419.9985,0.03845
2027-01-15,P,425.0,26.64,6.87,424.998,0.03845
2027-01-15,P,430.0,26.3,7.15,429.9977,0.03845
2027-01-15,P,435.0,26.01,7.495,434.9973,0.03845
2027-01-15,P,440.0,25.65,7.76,439.9968,0.03845
2027-01-15,P,445.0,25.34,8.09,444.9963,0.03845
2027-01-15,P,450.0,25.28,8.8,449.9962,0.03845
2027-01-15,P,455.0,24.71,8.79,454.995,0.03845
2027-01-15,P,460.0,24.41,9.17,459.9942,0.03845
2027-01-15,P,465.0,24.1,9.55,464.9933,0.03845
2027-01-15,P,470.0,23.8,9.95,469.9923,0.03845
2027-01-15,P,475.0,24.22,11.02,474.9937,0.03845
2027-01-15,P,480.0,23.91,11.47,479.9927,0.03845
2027-01-15,P,485.0,23.59,11.915,484.9915,0.03845
2027-01-15,P,490.0,23.28,12.405,489.9901,0.03845
2027-01-15,P,495.0,22.98,12.905,494.9886,0.03845
2027-01-15,P,500.0,22.66,13.42,499.9867,0.03845
2027-01-15,P,505.0,22.05,13.34,504.9822,0.03845
2027-01-15,P,510.0,21.82,14.035,509.9802,0.03845
2027-01-15,P,515.0,21.47,14.5,514.9765,0.03845
2027-01-15,P,520.0,21.17,15.11,519.973,0.03845
2027-01-15,P,525.0,20.98,15.975,524.9705,0.03845
2027-01-15,P,530.0,20.6,16.42,529.9645,0.03845
2027-01-15,P,535.0,20.32,17.13,534.9595,0.03845
2027-01-15,P,540.0,20.03,17.85,539.9535,0.03845
2027-01-15,P,545.0,19.75,18.61,544.9468,0.03845
2027-01-15,P,550.0,19.46,19.39,549.939,0.03845
2027-01-15,P,555.0,18.95,19.7,554.9224,0.03845
2027-01-15,P,560.0,18.67,20.54,559.9112,0.03845
2027-01-15,P,565.0,18.8,21.91,564.9166,0.03845
